m_cambodia_15_24_yrs, m_canada_45_54_yrs, m_iran_45_54_yrs, m_indonesia_25_44_yrs, m_fiji_55_64_yrs, m_iran_5_14_yrs, m_india_85_yrs_ov, m_cambodia_5_14_yrs, m_bosnia_herzegov_25_44_yrs, m_croatia_55_64_yrs, m_england_5_14_yrs, m_germany_5_14_yrs, m_indonesia_55_64_yrs, m_iran_55_64_yrs, m_india_25_44_yrs, m_afghanistan_65_74_yrs, m_egypt_tot, m_germany_15_24_yrs, m_indonesia_0_4_yrs, m_chile_15_24_yrs, m_iran_25_44_yrs, m_australia_0_4_yrs, m_bosnia_herzegov_5_14_yrs, m_hong_kong_85_yrs_ov, m_china_tot, m_bangladesh_55_64_yrs, m_germany_55_64_yrs, m_australia_85_yrs_ov, m_greece_75_84_yrs, m_egypt_5_14_yrs, lga_code_2016, m_england_85_yrs_ov, m_croatia_tot, m_canada_75_84_yrs, m_india_0_4_yrs, m_egypt_75_84_yrs, m_indonesia_45_54_yrs, m_fiji_15_24_yrs, m_croatia_45_54_yrs, m_bosnia_herzegov_75_84_yrs, m_iraq_85_yrs_ov, m_india_75_84_yrs, m_croatia_25_44_yrs, m_bangladesh_85_yrs_ov, m_iraq_65_74_yrs, m_india_65_74_yrs, m_england_0_4_yrs, m_chile_75_84_yrs, m_egypt_15_24_yrs, m_england_15_24_yrs, m_indonesia_75_84_yrs, m_india_15_24_yrs, m_egypt_25_44_yrs, m_hong_kong_5_14_yrs, m_greece_25_44_yrs, m_canada_tot, m_iraq_tot, m_germany_0_4_yrs, m_greece_15_24_yrs, m_china_45_54_yrs, m_canada_85_yrs_ov, m_croatia_5_14_yrs, m_bosnia_herzegov_65_74_yrs, m_greece_5_14_yrs, m_fiji_45_54_yrs, m_hong_kong_tot, m_france_5_14_yrs, m_croatia_85_yrs_ov, m_england_55_64_yrs, m_bangladesh_25_44_yrs, m_france_25_44_yrs, m_france_tot, m_iran_65_74_yrs, m_chile_55_64_yrs, m_fiji_0_4_yrs, m_hong_kong_65_74_yrs, m_afghanistan_tot, m_england_65_74_yrs, m_afghanistan_75_84_yrs, m_hong_kong_55_64_yrs, m_australia_55_64_yrs, m_australia_45_54_yrs, m_france_85_yrs_ov, m_chile_65_74_yrs, m_bosnia_herzegov_15_24_yrs, m_china_15_24_yrs, m_india_45_54_yrs, m_bosnia_herzegov_85_yrs_ov, m_afghanistan_0_4_yrs, m_indonesia_85_yrs_ov, m_china_75_84_yrs, m_australia_25_44_yrs, m_chile_tot, m_indonesia_65_74_yrs, m_greece_0_4_yrs, m_afghanistan_55_64_yrs, m_iraq_75_84_yrs, m_iran_tot, m_indonesia_tot, m_egypt_45_54_yrs, m_france_0_4_yrs, m_cambodia_85_yrs_ov, m_bosnia_herzegov_45_54_yrs, m_china_25_44_yrs, m_egypt_55_64_yrs, m_china_85_yrs_ov, m_canada_55_64_yrs, m_chile_0_4_yrs, m_bosnia_herzegov_tot, m_indonesia_15_24_yrs, m_indonesia_5_14_yrs, m_china_65_74_yrs, m_chile_85_yrs_ov, m_egypt_65_74_yrs, m_china_5_14_yrs, m_france_45_54_yrs, m_greece_85_yrs_ov, m_cambodia_25_44_yrs, m_hong_kong_45_54_yrs, m_afghanistan_5_14_yrs, m_iraq_45_54_yrs, m_bosnia_herzegov_0_4_yrs, m_india_5_14_yrs, m_iraq_15_24_yrs, m_australia_65_74_yrs, m_fiji_85_yrs_ov, m_iran_85_yrs_ov, m_afghanistan_15_24_yrs, m_croatia_0_4_yrs, m_germany_25_44_yrs, m_greece_tot, m_hong_kong_75_84_yrs, m_chile_45_54_yrs, m_cambodia_65_74_yrs, m_fiji_65_74_yrs, m_china_0_4_yrs, m_chile_5_14_yrs, m_germany_85_yrs_ov, m_canada_25_44_yrs, m_bangladesh_15_24_yrs, m_afghanistan_25_44_yrs, m_germany_45_54_yrs, m_germany_65_74_yrs, m_england_tot, m_fiji_tot, m_iran_0_4_yrs, m_france_15_24_yrs, m_hong_kong_15_24_yrs, m_iran_15_24_yrs, m_bangladesh_0_4_yrs, m_hong_kong_0_4_yrs, m_bangladesh_75_84_yrs, m_germany_75_84_yrs, m_greece_45_54_yrs, m_france_65_74_yrs, m_england_45_54_yrs, m_iraq_5_14_yrs, m_england_25_44_yrs, m_cambodia_55_64_yrs, m_australia_tot, m_iran_75_84_yrs, m_bosnia_herzegov_55_64_yrs, m_fiji_75_84_yrs, m_cambodia_0_4_yrs, m_bangladesh_65_74_yrs, m_afghanistan_85_yrs_ov, m_canada_65_74_yrs, m_australia_5_14_yrs, m_egypt_0_4_yrs, m_bangladesh_45_54_yrs, m_bangladesh_5_14_yrs, m_canada_5_14_yrs, lga_name_2016, m_croatia_75_84_yrs, m_france_55_64_yrs, m_croatia_65_74_yrs, m_canada_15_24_yrs, m_hong_kong_25_44_yrs, m_chile_25_44_yrs, m_china_55_64_yrs, m_cambodia_45_54_yrs, m_australia_75_84_yrs, m_egypt_85_yrs_ov, m_fiji_25_44_yrs, m_fiji_5_14_yrs, m_iraq_25_44_yrs, m_england_75_84_yrs, m_india_55_64_yrs, m_australia_15_24_yrs, m_iraq_0_4_yrs, m_germany_tot, m_canada_0_4_yrs, m_cambodia_tot, m_cambodia_75_84_yrs, m_greece_55_64_yrs, m_croatia_15_24_yrs, m_iraq_55_64_yrs, m_bangladesh_tot, m_afghanistan_45_54_yrs, m_india_tot, m_france_75_84_yrs, m_greece_65_74_yrs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"56160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,6,0,0,0,0,"Murchison (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,474,0,0,0,0,8,84,0,0,"56230",28,5,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,35,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,4,0,0,0,0,0,174,0,0,747,768,0,0,0,0,4,0,0,0,0,1313,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,8,716,3,0,0,0,0,0,0,0,3,0,0,145,0,72,0,6095,0,0,0,0,0,0,0,943,0,0,0,0,"Murray (S)",0,0,0,0,0,0,0,0,318,0,0,0,0,115,4,778,0,23,0,0,0,0,0,0,0,0,18,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,10,0,0,"56370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,51,47,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,331,0,0,0,0,0,0,0,29,0,0,0,0,"Narembeen (S)",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0
0,9,5,18,0,0,0,0,3,4,63,9,4,4,38,0,8,0,0,0,12,458,0,0,251,3,7,108,3,0,"56580",18,9,0,0,0,4,0,0,0,0,10,0,0,0,9,8,0,0,79,4,10,0,7,0,58,11,0,0,38,0,4,0,0,0,72,13,0,138,3,6,35,3,3,0,13,0,123,0,7,694,794,0,0,0,83,25,0,0,0,6,1267,10,9,0,0,0,27,55,0,0,0,0,74,3,3,12,0,3,0,4,9,0,0,19,5,0,0,13,0,7,0,6,0,592,0,0,0,0,7,15,5,0,0,0,0,0,0,12,0,0,6,16,746,4,0,3,11,0,0,3,0,3,0,3,174,0,102,0,6700,0,0,0,0,0,0,6,1330,0,0,0,10,"Nedlands (C)",0,4,3,8,16,3,17,0,281,0,3,0,3,42,22,1171,0,50,0,0,0,3,0,0,6,0,115,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,6,0,0,"57350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,83,56,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,370,0,0,0,0,0,0,0,55,0,0,0,0,"Quairading (S)",0,0,0,0,0,0,0,0,26,0,0,0,0,5,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,143,0,0,0,0,0,33,0,0,"56460",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,21,0,0,243,225,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,93,0,0,0,0,0,0,0,0,0,0,0,19,0,15,0,1865,0,0,0,0,0,0,0,322,0,0,0,0,"Narrogin (S)",0,0,0,0,0,0,0,0,75,0,0,0,0,13,0,254,0,16,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,3,23,0,0,4,0,0,10,0,0,"56930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,16,0,0,72,72,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,456,0,0,0,0,0,0,0,70,0,0,0,0,"Peppermint Grove (S)",0,0,0,0,0,0,0,0,36,0,0,0,0,3,0,88,0,0,0,0,0,0,0,0,0,0,11,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,4,0,0,"57420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,105,97,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,667,0,0,0,0,0,0,0,94,0,0,0,0,"Ravensthorpe (S)",0,0,0,0,0,0,0,0,33,0,0,0,0,5,0,41,0,3,0,0,0,0,0,0,0,0,0,0,0
0,15,11,30,3,8,8,0,19,24,575,12,3,3,208,0,23,7,5,0,16,4277,0,0,62,0,37,295,0,5,"57490",209,92,4,13,4,10,3,11,0,0,27,14,0,0,40,56,3,0,746,3,38,9,0,0,108,6,0,0,4,0,0,8,0,11,21,0,0,1273,13,25,54,0,4,0,0,7,1078,0,4,2942,3904,0,0,4,12,48,0,0,3,0,10423,28,3,0,0,0,38,82,0,0,0,11,23,0,0,14,0,60,14,11,3,0,4,5,8,0,0,0,0,0,0,33,0,1872,0,0,3,0,49,7,0,3,0,0,4,0,3,42,0,3,40,55,8252,49,0,3,3,0,0,0,0,24,0,7,2011,0,1588,0,37572,0,13,0,0,0,0,9,7147,0,3,0,7,"Rockingham (C)",12,9,30,10,8,11,8,0,852,0,25,5,0,719,32,5861,0,236,0,0,0,0,3,0,19,0,437,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,143,0,0,3,0,0,29,0,0,"65010",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,35,0,0,419,403,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,5,0,0,16,0,3,0,2652,0,0,0,0,0,0,0,389,0,0,0,0,"Southern Midlands (M)",0,0,0,0,0,0,0,0,96,0,0,0,0,12,0,334,0,5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,21,0,0,"65210",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,17,0,0,199,136,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,5,0,0,3,0,7,0,925,0,0,0,0,0,0,0,114,0,0,0,0,"Tasman (M)",0,0,0,0,0,0,0,0,55,0,0,0,0,11,0,60,0,7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,367,0,0,0,0,4,100,0,0,"65410",13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,75,0,0,822,809,0,0,0,0,0,0,0,0,0,1140,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,269,3,0,0,0,0,0,0,0,3,0,0,34,0,16,0,5596,0,0,0,0,0,0,0,793,0,0,0,0,"Waratah/Wynyard (M)",3,0,0,0,0,0,0,0,283,0,0,0,0,61,0,676,0,15,0,0,0,0,0,0,0,0,5,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,"Sandstone (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,9,0,0,0,0,3,0,28,0,0,4,197,0,8,0,0,0,7,1106,0,0,14,0,7,44,0,0,"57700",16,9,0,4,0,0,0,0,0,0,0,3,0,0,10,4,0,0,64,3,7,3,0,0,33,0,0,0,0,0,0,0,0,0,3,0,4,209,0,5,14,3,0,0,0,13,199,0,4,744,1047,0,0,0,3,19,0,0,0,0,2698,6,0,0,0,0,10,17,0,0,0,0,5,0,0,8,0,4,0,3,0,0,0,0,7,0,4,0,0,0,0,14,0,420,0,0,8,0,6,4,0,0,0,0,0,0,0,11,0,8,6,16,1194,4,0,0,0,0,0,0,0,3,0,3,354,0,213,0,9335,0,0,0,0,0,0,0,1764,0,0,0,6,"Serpentine-Jarrahdale (S)",0,0,5,5,0,5,0,0,137,0,3,0,0,101,12,1377,0,42,0,5,0,0,0,0,0,0,268,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,0,0,"57770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,14,0,0,62,41,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,363,0,0,0,0,0,0,0,46,0,0,0,0,"Shark Bay (S)",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,25,0,6,0,0,0,0,0,0,0,0,0,0,0
0,7,29,81,0,10,3,0,3,4,40,0,23,15,243,0,32,0,4,3,127,869,0,0,423,0,14,176,10,7,"57840",49,26,0,17,0,15,0,7,0,0,14,3,0,3,31,7,3,0,64,8,43,19,3,4,63,61,0,0,46,0,0,3,4,0,107,0,3,263,20,27,52,5,3,0,8,16,235,0,17,1262,1286,0,5,0,141,42,0,0,0,18,2978,29,12,0,0,0,203,231,0,0,0,0,164,3,4,11,0,13,59,20,10,0,8,18,9,0,3,7,3,12,0,17,0,884,0,0,3,0,22,31,6,3,0,3,4,0,0,26,9,4,9,22,1347,11,3,5,30,13,0,0,0,7,0,3,285,11,321,0,11757,4,5,0,0,0,0,8,1735,0,0,0,7,"South Perth (C)",5,4,8,5,39,6,23,0,378,0,8,0,19,92,31,2184,7,71,0,6,0,6,0,3,24,7,438,0,12
5,52,91,100,8,41,31,0,127,47,207,16,11,49,2154,3,141,33,7,3,279,5962,0,0,1230,3,31,733,147,18,"57910",173,309,11,68,12,24,3,40,7,0,71,50,0,9,144,26,0,6,283,4,503,33,31,16,270,423,0,0,155,3,0,27,10,3,360,18,17,941,51,124,209,18,11,0,15,387,825,0,30,5346,6753,4,7,26,169,241,3,7,3,39,15969,76,20,0,22,3,555,233,12,3,3,57,573,21,14,35,3,298,39,19,65,0,26,63,28,45,13,43,10,96,0,207,58,3391,0,9,110,0,129,415,5,9,0,4,26,3,3,120,4,201,66,114,5743,41,8,6,47,57,3,3,0,43,30,5,1163,36,1658,7,56702,9,57,3,3,4,0,15,8759,3,8,0,23,"Stirling (C)",74,18,73,11,176,41,129,9,2052,5,12,0,177,470,169,7732,6,441,9,51,0,65,6,38,76,41,3593,4,102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,"57000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,50,48,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,290,0,0,0,0,0,0,0,23,0,0,0,0,"Perenjori (S)",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,130,0,0,0,0,5,19,0,0,"65610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,17,0,0,261,291,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,7,54,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1761,0,0,0,0,0,0,0,239,0,0,0,0,"West Coast (M)",0,0,0,0,0,0,0,0,82,0,0,0,0,11,3,180,0,12,0,0,0,0,0,0,0,0,7,0,0
0,0,5,0,0,0,0,0,0,0,6,0,0,0,19,0,3,0,0,0,3,610,0,0,25,0,7,111,3,0,"65810",27,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,18,0,3,0,4,0,17,0,0,0,5,0,0,0,0,0,9,0,0,142,0,0,0,0,0,0,0,0,213,0,0,1281,1210,0,0,0,3,7,0,0,0,0,1837,0,0,0,0,0,8,6,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,0,0,0,3,7,0,0,0,0,0,0,3,4,0,0,3,16,618,3,0,0,3,0,0,0,0,12,0,0,86,0,41,0,8855,0,0,0,0,0,0,4,1317,0,0,0,0,"West Tamar (M)",0,0,0,0,0,0,0,0,392,0,0,0,0,95,4,1178,0,49,0,0,0,3,0,0,0,0,36,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,6,0,0,"58330",3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,74,0,0,253,219,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,230,0,0,0,0,0,0,0,0,0,0,0,47,0,16,0,1509,0,0,0,0,0,0,0,204,0,0,0,0,"Toodyay (S)",0,0,0,0,0,0,0,0,71,0,0,0,0,37,0,177,0,13,0,0,0,0,0,0,0,0,7,0,0
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,92,0,0,0,0,0,17,0,0,"58820",10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,17,0,0,213,230,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,117,0,0,0,0,0,0,0,0,3,0,0,26,0,8,0,1492,0,0,0,0,0,0,0,243,0,0,0,0,"Waroona (S)",0,0,0,0,0,0,0,0,56,0,0,0,0,13,0,184,0,5,0,0,0,0,0,0,3,0,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,"58400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,15,0,0,0,0,"Trayning (S)",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,3,4,0,0,0,0,0,21,0,3,0,224,0,5,0,0,0,4,772,0,0,25,0,8,28,3,0,"70200",0,0,3,5,0,3,5,0,0,0,4,0,0,0,4,4,0,0,13,0,10,0,0,3,25,0,0,0,4,0,0,0,0,12,24,0,0,83,12,11,20,0,0,0,0,3,60,0,3,945,1102,0,0,0,3,33,0,0,0,0,2080,3,0,0,0,0,5,13,3,0,0,0,11,0,0,7,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,47,0,403,0,0,3,0,6,8,0,0,0,0,0,0,4,13,0,0,9,12,350,51,0,0,3,0,0,0,0,8,0,3,92,0,60,0,7811,0,0,0,0,0,0,0,1302,0,0,0,0,"Alice Springs (T)",0,5,0,3,17,0,0,0,131,0,29,5,0,15,18,1045,0,42,0,10,0,0,0,0,15,0,342,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,"58470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,22,0,0,0,0,"Upper Gascoyne (S)",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,74,0,3,9,3,4,3,26,0,7,3,410,0,20,0,3,0,78,847,0,0,407,0,7,146,5,4,"58510",53,26,0,19,0,18,0,0,0,0,23,3,0,0,27,4,0,0,47,0,96,7,0,0,38,38,0,0,33,0,0,0,0,0,112,0,6,175,44,28,38,3,0,0,0,75,167,0,5,918,968,0,3,0,142,38,0,0,0,5,2858,13,3,0,0,0,100,160,0,0,0,0,185,0,5,7,0,10,43,14,11,0,3,8,3,0,0,4,0,11,0,38,6,494,0,0,27,0,23,7,3,3,0,0,0,0,6,26,15,38,9,11,1084,8,0,4,36,9,0,0,0,9,0,3,236,0,312,0,8829,0,0,0,3,0,0,0,984,0,5,3,0,"Victoria Park (T)",10,0,9,3,53,6,14,0,241,0,4,0,19,84,25,1376,0,67,0,8,0,0,0,3,66,12,672,0,0
