m_png_55_64_yrs, m_south_africa_25_44_yrs, m_italy_25_44_yrs, m_mauritius_0_4_yrs, m_philippines_25_44_yrs, m_south_africa_85_yrs_ov, m_myanmar_85_yrs_ov, m_png_85_yrs_ov, m_japan_65_74_yrs, m_korea_south_55_64_yrs, m_south_africa_tot, m_poland_0_4_yrs, m_nthern_ireland_65_74_yrs, m_singapore_75_84_yrs, m_mauritius_25_44_yrs, m_korea_south_45_54_yrs, m_italy_tot, m_lebanon_0_4_yrs, m_myanmar_55_64_yrs, m_nepal_55_64_yrs, m_ireland_25_44_yrs, m_nepal_0_4_yrs, m_south_africa_75_84_yrs, m_ireland_85_yrs_ov, m_new_zealand_65_74_yrs, m_new_zealand_45_54_yrs, m_png_tot, lga_code_2016, m_pakistan_0_4_yrs, m_scotland_15_24_yrs, m_scotland_85_yrs_ov, m_singapore_0_4_yrs, m_singapore_85_yrs_ov, m_malaysia_25_44_yrs, m_korea_south_0_4_yrs, m_lebanon_65_74_yrs, m_malaysia_15_24_yrs, m_singapore_45_54_yrs, m_japan_25_44_yrs, m_malta_0_4_yrs, m_netherlands_15_24_yrs, m_malaysia_65_74_yrs, m_philippines_75_84_yrs, m_pakistan_tot, m_mauritius_75_84_yrs, m_malaysia_55_64_yrs, m_new_zealand_0_4_yrs, m_nthern_ireland_15_24_yrs, m_nthern_ireland_5_14_yrs, m_mauritius_65_74_yrs, m_lebanon_15_24_yrs, m_scotland_65_74_yrs, m_new_zealand_85_yrs_ov, m_singapore_tot, m_singapore_55_64_yrs, m_malaysia_5_14_yrs, m_netherlands_75_84_yrs, m_nepal_5_14_yrs, m_mauritius_55_64_yrs, m_myanmar_tot, m_scotland_tot, m_japan_tot, m_nepal_75_84_yrs, m_netherlands_65_74_yrs, m_png_15_24_yrs, m_pakistan_65_74_yrs, m_poland_85_yrs_ov, m_japan_5_14_yrs, m_netherlands_45_54_yrs, m_poland_65_74_yrs, m_south_africa_5_14_yrs, m_lebanon_25_44_yrs, m_philippines_85_yrs_ov, m_malta_55_64_yrs, m_japan_55_64_yrs, m_italy_0_4_yrs, m_nthern_ireland_45_54_yrs, m_poland_tot, m_new_zealand_15_24_yrs, m_philippines_0_4_yrs, m_philippines_65_74_yrs, m_new_zealand_75_84_yrs, m_myanmar_45_54_yrs, m_new_zealand_tot, m_south_africa_15_24_yrs, m_japan_45_54_yrs, m_pakistan_25_44_yrs, m_lebanon_85_yrs_ov, m_pakistan_75_84_yrs, m_ireland_45_54_yrs, m_korea_south_tot, m_mauritius_5_14_yrs, m_png_5_14_yrs, m_south_africa_0_4_yrs, m_nepal_25_44_yrs, m_mauritius_tot, m_myanmar_65_74_yrs, m_poland_15_24_yrs, m_ireland_5_14_yrs, m_scotland_25_44_yrs, m_png_75_84_yrs, m_italy_65_74_yrs, m_malta_25_44_yrs, m_malaysia_tot, m_lebanon_tot, m_philippines_55_64_yrs, m_netherlands_85_yrs_ov, m_mauritius_85_yrs_ov, m_philippines_15_24_yrs, m_korea_south_85_yrs_ov, m_poland_55_64_yrs, m_singapore_65_74_yrs, m_poland_5_14_yrs, m_netherlands_tot, m_pakistan_15_24_yrs, m_philippines_45_54_yrs, m_japan_15_24_yrs, m_malaysia_0_4_yrs, m_nepal_65_74_yrs, m_lebanon_55_64_yrs, m_new_zealand_55_64_yrs, m_korea_south_65_74_yrs, m_mauritius_45_54_yrs, m_png_65_74_yrs, m_scotland_45_54_yrs, m_korea_south_5_14_yrs, m_italy_85_yrs_ov, m_italy_45_54_yrs, m_nthern_ireland_25_44_yrs, m_png_0_4_yrs, m_lebanon_75_84_yrs, m_italy_5_14_yrs, m_lebanon_45_54_yrs, m_ireland_tot, m_italy_15_24_yrs, m_lebanon_5_14_yrs, m_nepal_15_24_yrs, m_malaysia_45_54_yrs, m_ireland_75_84_yrs, m_nepal_85_yrs_ov, m_mauritius_15_24_yrs, m_italy_55_64_yrs, m_korea_south_75_84_yrs, m_ireland_0_4_yrs, m_netherlands_25_44_yrs, m_myanmar_5_14_yrs, m_nthern_ireland_0_4_yrs, m_poland_75_84_yrs, m_nthern_ireland_85_yrs_ov, m_south_africa_65_74_yrs, m_japan_75_84_yrs, m_netherlands_5_14_yrs, m_nepal_45_54_yrs, m_malta_75_84_yrs, m_scotland_55_64_yrs, m_malta_15_24_yrs, m_netherlands_55_64_yrs, m_malaysia_75_84_yrs, m_scotland_5_14_yrs, m_pakistan_5_14_yrs, m_nepal_tot, m_italy_75_84_yrs, m_scotland_0_4_yrs, m_ireland_55_64_yrs, m_malta_5_14_yrs, m_korea_south_25_44_yrs, m_philippines_5_14_yrs, m_singapore_25_44_yrs, m_nthern_ireland_55_64_yrs, m_pakistan_85_yrs_ov, m_malta_45_54_yrs, m_ireland_15_24_yrs, m_japan_0_4_yrs, m_singapore_5_14_yrs, m_south_africa_45_54_yrs, lga_name_2016, m_malta_65_74_yrs, m_singapore_15_24_yrs, m_myanmar_0_4_yrs, m_south_africa_55_64_yrs, m_malaysia_85_yrs_ov, m_netherlands_0_4_yrs, m_korea_south_15_24_yrs, m_poland_45_54_yrs, m_new_zealand_5_14_yrs, m_pakistan_45_54_yrs, m_png_45_54_yrs, m_poland_25_44_yrs, m_myanmar_15_24_yrs, m_new_zealand_25_44_yrs, m_nthern_ireland_75_84_yrs, m_pakistan_55_64_yrs, m_philippines_tot, m_nthern_ireland_tot, m_scotland_75_84_yrs, m_malta_tot, m_japan_85_yrs_ov, m_ireland_65_74_yrs, m_png_25_44_yrs, m_myanmar_75_84_yrs, m_myanmar_25_44_yrs, m_malta_85_yrs_ov
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"53710",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goomalling (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,243,27,3,536,3,10,0,0,7,838,0,22,25,101,24,292,0,96,4,88,0,16,9,97,414,79,"53780",12,25,13,4,4,691,13,5,239,124,11,0,3,139,4,510,7,229,31,4,0,14,9,101,12,796,143,111,41,0,26,757,520,25,0,100,15,5,0,3,13,11,94,31,0,8,0,0,9,88,260,33,15,35,126,2124,157,3,278,0,0,28,234,14,23,4,68,207,67,3,14,91,0,81,0,1706,91,61,19,0,252,0,21,64,0,217,70,235,3,23,0,14,286,4,22,0,91,14,23,23,17,3,0,0,19,223,3,4,15,225,21,0,23,55,0,0,13,35,0,4,6,40,0,3,4,7,113,0,27,49,18,75,86,75,3,20,0,141,215,246,11,0,6,5,0,82,176,"Gosnells (C)",0,107,0,113,3,0,23,15,247,43,17,31,98,749,9,21,1340,80,62,23,0,47,22,32,286,0
10,769,46,0,90,5,3,0,7,0,2707,0,48,20,15,4,456,0,29,0,462,0,31,9,176,483,54,"54170",3,153,24,0,8,80,0,4,50,50,19,0,10,69,0,57,7,79,12,8,8,23,0,228,5,307,66,16,52,0,27,102,1629,75,0,111,3,3,6,16,37,47,326,6,0,7,3,0,32,247,172,3,16,37,24,2293,541,8,29,0,0,172,56,0,3,17,8,100,22,6,150,331,0,154,0,389,23,26,10,0,32,0,93,40,8,327,13,21,7,4,0,7,432,0,19,0,333,9,25,45,54,0,0,10,7,1181,8,3,3,59,45,0,5,86,3,11,37,0,0,11,10,122,4,11,0,3,354,3,55,29,122,0,15,80,3,147,0,26,33,73,37,0,3,81,3,23,581,"Joondalup (C)",8,29,0,320,9,0,12,19,153,3,24,63,0,822,19,4,217,211,84,27,0,97,20,13,14,0
0,87,5,0,124,3,5,0,3,0,309,0,17,10,13,3,209,0,16,0,75,0,9,3,69,250,24,"54200",0,18,6,0,0,66,0,8,19,16,7,0,3,17,0,29,0,10,15,7,3,7,0,51,0,122,25,6,27,0,6,66,275,12,0,57,4,3,0,0,13,6,16,0,0,3,0,0,11,43,130,4,6,17,11,1138,51,0,9,0,0,35,18,9,4,3,7,58,11,3,8,41,0,70,0,146,15,11,7,0,57,0,10,12,3,139,0,54,0,0,0,3,203,0,13,0,58,0,18,15,8,0,0,0,0,199,0,0,0,21,20,0,11,43,0,0,14,0,0,3,0,36,0,3,3,0,57,0,17,12,12,5,12,52,0,25,0,15,53,40,9,0,0,7,0,15,66,"Kalamunda (S)",3,5,0,40,0,0,0,4,95,6,6,14,0,350,6,3,309,72,37,9,0,30,10,9,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kent (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,18,0,0,0,0,0,11,0,10,0,0,0,0,0,9,10,3,"54340",0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,94,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,19,70,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,"Katanning (S)",0,0,0,0,0,0,0,0,8,0,3,0,19,27,0,0,8,0,0,0,0,0,0,0,35,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,"54410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"Kellerberrin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,"54550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"Kojonup (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,15,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,"54620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kondinin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Koorda (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,"54760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kulin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,118,4,0,346,0,0,0,0,7,281,0,3,3,19,5,62,0,6,0,49,0,3,0,45,181,14,"54830",0,8,3,0,0,55,0,0,19,22,3,0,0,3,0,61,0,9,23,0,3,0,0,23,5,95,9,12,9,0,0,21,183,9,0,20,3,0,0,3,10,3,20,3,0,0,0,0,4,25,145,23,3,13,6,1073,56,0,35,0,0,9,59,3,3,0,13,32,3,3,4,39,0,23,3,120,5,25,0,0,145,0,4,8,0,55,6,142,0,0,0,0,128,0,4,0,34,3,4,11,5,0,0,0,5,91,0,3,0,17,3,0,7,8,0,0,0,0,0,3,0,3,0,0,4,0,36,0,9,4,8,3,21,5,0,4,0,33,170,40,6,0,0,3,0,13,46,"Kwinana (C)",4,14,0,22,0,0,3,0,134,3,3,13,0,414,3,0,847,24,25,12,0,8,4,5,0,0
0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"54900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Lake Grace (S)",0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0
3,229,52,0,102,10,0,0,4,22,808,0,13,32,31,30,467,0,13,0,137,0,38,3,91,219,26,"55320",0,46,25,9,10,441,3,6,196,83,30,0,7,232,5,58,3,197,7,6,0,8,0,109,10,687,103,70,27,0,8,60,604,97,0,49,4,0,6,4,24,5,67,5,0,3,13,3,14,78,81,3,3,23,16,916,118,12,35,0,0,52,265,0,0,0,18,71,16,0,31,95,0,146,3,1431,31,10,19,0,35,0,27,77,0,186,9,37,18,8,0,3,166,8,12,0,104,32,31,45,21,0,6,7,3,342,10,0,7,177,25,0,5,84,3,4,28,0,3,14,3,79,3,11,3,0,135,0,27,100,22,3,22,88,3,35,0,124,34,205,14,3,0,13,4,64,143,"Melville (C)",6,114,0,131,15,0,43,6,51,3,11,19,4,273,13,3,235,89,53,13,0,44,5,6,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ngaanyatjarraku (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,36,0,0,0,0,0,33,0,0,0,0,3,12,0,0,0,5,0,0,0,14,26,5,"56730",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,17,25,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,6,17,5,0,3,3,160,7,0,7,0,0,0,4,0,0,0,3,3,0,0,0,7,0,0,0,13,3,0,0,0,12,0,0,0,0,31,0,13,0,0,0,0,42,0,0,0,4,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,4,0,0,0,3,6,0,0,0,0,24,5,0,0,0,3,0,0,7,"Northam (S)",3,3,0,3,0,0,4,0,4,0,0,0,9,52,0,0,85,3,0,3,0,3,3,0,13,0
0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,9,6,0,"56790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northampton (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,19,0,"54970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Laverton (S)",0,0,0,0,0,0,0,0,4,0,0,0,0,31,0,0,3,0,0,0,0,0,0,0,0,0
0,66,20,0,11,0,0,0,0,0,144,0,4,8,3,5,60,0,0,0,52,0,3,0,23,24,7,"57980",0,13,0,0,0,65,4,0,45,9,34,0,4,16,0,42,0,13,3,0,0,3,0,13,0,149,10,13,6,0,0,10,122,57,0,5,0,0,0,5,7,3,0,3,0,0,0,3,0,21,20,0,0,13,3,172,25,5,20,0,0,17,44,0,0,0,7,12,0,0,8,28,0,12,0,193,9,0,3,0,8,0,0,8,0,48,13,3,0,5,0,0,27,0,3,0,24,3,3,3,11,0,0,0,0,113,0,0,0,15,6,0,3,5,0,0,13,0,0,0,0,11,0,0,0,0,20,0,3,13,4,5,10,7,0,19,0,19,0,67,0,0,0,3,5,11,13,"Subiaco (C)",0,43,0,14,6,4,11,0,5,3,0,8,5,56,0,0,24,15,16,0,0,10,3,0,3,0
0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,13,0,"55040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leonora (S)",0,0,0,0,0,0,0,0,3,0,0,0,0,26,0,0,3,0,0,0,0,0,0,0,0,0
0,162,9,0,96,3,0,0,0,0,630,0,13,8,4,3,131,0,5,0,68,0,21,5,157,269,32,"55110",0,22,17,0,3,16,0,0,10,3,4,0,5,11,0,31,7,11,23,0,3,7,0,101,10,53,13,9,49,3,0,25,501,10,0,71,9,0,3,0,11,8,69,0,0,6,0,0,14,40,184,6,0,44,11,1595,119,0,20,0,0,26,40,0,3,0,14,23,0,0,36,75,3,56,0,82,0,8,18,0,72,0,10,4,0,204,0,50,0,0,0,0,265,0,5,0,80,8,3,13,8,0,0,5,0,237,3,0,0,23,14,0,0,21,0,3,8,0,0,7,3,41,0,7,3,0,101,0,37,5,40,7,18,29,0,21,0,24,62,13,10,0,0,17,0,7,141,"Mandurah (C)",8,4,0,69,0,0,0,3,175,0,5,8,3,474,11,0,298,67,68,15,0,43,10,3,7,0
0,3,9,0,3,0,0,0,0,0,18,0,0,0,0,0,55,0,0,0,3,0,0,0,15,20,3,"55180",0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,4,0,0,3,34,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,0,70,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,17,0,7,0,0,0,0,3,0,0,0,0,23,0,3,0,0,0,0,16,0,0,0,7,0,5,0,0,0,0,0,0,9,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,3,"Manjimup (S)",3,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,12,3,7,5,0,3,0,0,0,0
0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"55250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Meekatharra (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"55950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mukinbudin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"55530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mingenew (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,"55390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Menzies (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0
